complaint_id,city,complaint_latitude,complaint_longitude,actual_zone,predicted_zone,prediction_confidence,prob_zone_07,prob_zone_08,is_correct
CT009325,Gurugram,28.444735772245508,76.9802715762162,Zone_08,Zone_08,0.9999,0.0001,0.9999,True
CT000687,Gurugram,28.466226028934813,76.99955957066612,Zone_08,Zone_08,0.9998,0.0002,0.9998,True
CT009572,New Delhi,28.60412244288706,77.16948576127584,Zone_08,Zone_08,0.6887,0.3112,0.6887,True
CT012402,Noida,28.533955975460437,77.44285734544377,Zone_07,Zone_07,0.9978,0.9978,0.0021,True
CT008406,Ghaziabad,28.668056037194493,77.44610205027757,Zone_07,Zone_07,0.9663,0.9663,0.0,True
CT006720,Gurugram,28.432575431809305,77.09612095109046,Zone_08,Zone_08,0.997,0.003,0.997,True
CT008120,New Delhi,28.58474809904996,77.2621594350007,Zone_08,Zone_07,0.5338,0.5338,0.4662,False
CT016793,Gurugram,28.42661999395932,77.08520782923534,Zone_08,Zone_08,0.9999,0.0001,0.9999,True
CT010613,Ghaziabad,28.682160832484463,77.42251147294452,Zone_07,Zone_07,0.8736,0.8736,0.0093,True
CT014790,Faridabad,28.406097506936263,77.29019306336761,Zone_07,Zone_07,0.8405,0.8405,0.1595,True
CT019578,New Delhi,28.658192077509792,77.22715189792585,Zone_08,Zone_08,0.6476,0.3524,0.6476,True
CT017654,Ghaziabad,28.6069230606313,77.4498002850709,Zone_07,Zone_07,0.9101,0.9101,0.0,True
CT018078,Gurugram,28.475199263940844,77.09381608926716,Zone_08,Zone_08,0.9999,0.0001,0.9999,True
CT016875,New Delhi,28.58236121986388,77.17152246641496,Zone_07,Zone_08,0.5957,0.4043,0.5957,False
CT011338,Gurugram,28.453975698441354,76.98393880135491,Zone_08,Zone_08,0.9954,0.0046,0.9954,True
CT004409,Ghaziabad,28.727126414876047,77.45565142409376,Zone_07,Zone_07,0.9718,0.9718,0.0014,True
CT000334,Ghaziabad,28.648329665968024,77.41926034282557,Zone_07,Zone_07,0.9813,0.9813,0.0006,True
CT010348,Faridabad,28.3795853569547,77.34979303672382,Zone_08,Zone_07,0.8764,0.8764,0.1218,False
CT007162,Gurugram,28.466097880804515,76.9899300759977,Zone_08,Zone_08,0.9999,0.0001,0.9999,True
CT003259,Faridabad,28.423534097981204,77.29247091686557,Zone_07,Zone_07,0.9173,0.9173,0.0809,True
CT004190,Gurugram,28.488244329201983,77.06055415765978,Zone_08,Zone_08,0.9966,0.0034,0.9966,True
CT014251,New Delhi,28.565904566730712,77.25474913098859,Zone_07,Zone_08,0.5667,0.4318,0.5667,False
CT001672,New Delhi,28.63572673398597,77.22402438882273,Zone_07,Zone_07,0.5966,0.5966,0.4034,True
CT010298,Gurugram,28.46837687285657,77.07729875178485,Zone_08,Zone_08,0.9999,0.0001,0.9999,True
CT006412,Noida,28.56107264285041,77.36703855851025,Zone_07,Zone_07,0.9727,0.9727,0.0222,True
CT010168,Ghaziabad,28.75720415589705,77.42391892976846,Zone_07,Zone_07,0.9314,0.9314,0.0,True
CT018473,Ghaziabad,28.74413600146957,77.45966801368682,Zone_07,Zone_07,0.9712,0.9712,0.0,True
CT012319,Gurugram,28.42019163676927,76.94854906492375,Zone_08,Zone_08,0.9959,0.0041,0.9959,True
CT013881,New Delhi,28.61492223541528,77.2688441264351,Zone_08,Zone_08,0.662,0.3379,0.662,True
CT006237,Gurugram,28.415673142582627,77.02521570878098,Zone_08,Zone_08,0.9923,0.0077,0.9923,True
CT013521,New Delhi,28.59330980139308,77.26180995392758,Zone_07,Zone_08,0.6792,0.3206,0.6792,False
CT001735,Ghaziabad,28.65723673170329,77.47154771180386,Zone_07,Zone_07,0.9768,0.9768,0.002,True
CT010590,Faridabad,28.39468453232213,77.30063515734464,Zone_07,Zone_07,0.8617,0.8617,0.1383,True
CT003933,Faridabad,28.41194411217251,77.31175999449027,Zone_07,Zone_07,0.7741,0.7741,0.2259,True
CT016653,Noida,28.51282782809515,77.41636848010316,Zone_07,Zone_07,0.9866,0.9866,0.013,True
CT016290,Faridabad,28.41756994943187,77.34944834658883,Zone_07,Zone_07,0.6844,0.6844,0.3139,True
CT019126,Ghaziabad,28.67607904087321,77.47553257339943,Zone_07,Zone_07,0.9933,0.9933,0.0013,True
CT006276,New Delhi,28.58009174568904,77.25128279860925,Zone_08,Zone_08,0.6256,0.3743,0.6256,True
CT013067,Noida,28.60534366168352,77.40893695610207,Zone_07,Zone_07,0.9949,0.9949,0.005,True
CT010364,New Delhi,28.603578007381916,77.23028471550633,Zone_08,Zone_08,0.731,0.2689,0.731,True
CT002861,Gurugram,28.45667473040326,77.11280067720944,Zone_08,Zone_08,0.9963,0.0037,0.9963,True
CT011013,New Delhi,28.608019282065417,77.24558105937814,Zone_08,Zone_08,0.6243,0.3756,0.6243,True
CT015517,Faridabad,28.36428810542136,77.3136913081623,Zone_08,Zone_07,0.8254,0.8254,0.1746,False
CT004818,Faridabad,28.35840693277377,77.27570975081586,Zone_07,Zone_07,0.8746,0.8746,0.1254,True
CT014259,Gurugram,28.436132601205635,77.04348621060484,Zone_08,Zone_08,0.999,0.001,0.999,True
CT011711,New Delhi,28.608000578781564,77.20753782530429,Zone_08,Zone_08,0.5816,0.4183,0.5816,True
CT014212,Faridabad,28.371192520269304,77.29628602707976,Zone_07,Zone_07,0.8871,0.8871,0.1128,True
CT016082,New Delhi,28.61120972355412,77.27060477296433,Zone_08,Zone_08,0.7056,0.2943,0.7056,True
CT016782,Ghaziabad,28.655012653453465,77.42717110145395,Zone_07,Zone_07,0.9774,0.9774,0.0067,True
CT005303,New Delhi,28.648614676685643,77.09251706549684,Zone_07,Zone_07,0.5227,0.5227,0.4773,True
CT006548,Faridabad,28.417328098652504,77.34719186589844,Zone_08,Zone_07,0.8526,0.8526,0.1458,False
CT013970,Noida,28.55155147048399,77.4469409631213,Zone_07,Zone_07,0.9904,0.9904,0.0095,True
CT000064,Noida,28.533667589389285,77.26021207664535,Zone_07,Zone_07,0.9313,0.9313,0.0587,True
CT006218,New Delhi,28.567818189093025,77.21988938019122,Zone_08,Zone_08,0.703,0.2969,0.703,True
CT004015,Faridabad,28.354305521372613,77.30492752172809,Zone_07,Zone_07,0.7868,0.7868,0.2132,True
CT017842,Gurugram,28.47175862336617,77.06553124345763,Zone_08,Zone_08,0.9999,0.0001,0.9999,True
CT011807,New Delhi,28.58841181832149,77.10798929375112,Zone_08,Zone_08,0.6695,0.3305,0.6695,True
CT017379,New Delhi,28.71457168515592,77.21280300647639,Zone_08,Zone_08,0.5152,0.4798,0.5152,True
CT013314,Noida,28.48013040131185,77.39998894242873,Zone_07,Zone_07,0.9983,0.9983,0.0016,True
CT004874,New Delhi,28.624391068766883,77.11031861414698,Zone_07,Zone_08,0.5969,0.403,0.5969,False
CT015461,New Delhi,28.545798841520536,77.26584585742945,Zone_08,Zone_08,0.6595,0.3405,0.6595,True
CT000090,Faridabad,28.35394562160193,77.30281510538644,Zone_07,Zone_07,0.8222,0.8222,0.1777,True
CT005889,Ghaziabad,28.615855802559157,77.45855046102935,Zone_07,Zone_07,0.9206,0.9206,0.0,True
CT017869,New Delhi,28.64829961458934,77.22148768324266,Zone_08,Zone_08,0.7141,0.2858,0.7141,True
CT002899,New Delhi,28.64928763581432,77.20300988135547,Zone_08,Zone_08,0.6627,0.3372,0.6627,True
CT009872,Ghaziabad,28.64397158044293,77.45580981788501,Zone_07,Zone_07,0.9823,0.9823,0.0104,True
CT010969,New Delhi,28.66076776908319,77.1920969521413,Zone_08,Zone_08,0.6229,0.3769,0.6229,True
CT004093,Ghaziabad,28.70301581607922,77.57475715830789,Zone_07,Zone_07,0.9624,0.9624,0.0025,True
CT013950,Gurugram,28.470927913928588,77.01660279751638,Zone_08,Zone_08,0.9941,0.0059,0.9941,True
CT006116,Noida,28.543672375113317,77.35397517293865,Zone_07,Zone_07,0.9709,0.9709,0.0291,True
CT012962,New Delhi,28.602039273897628,77.22110508322999,Zone_08,Zone_08,0.6438,0.3561,0.6438,True
CT019323,New Delhi,28.672680394064532,77.15491761388625,Zone_07,Zone_08,0.6545,0.3454,0.6545,False
CT019559,Noida,28.498385307817504,77.48323335947504,Zone_07,Zone_07,0.9489,0.9489,0.0511,True
CT013068,Ghaziabad,28.653836575123243,77.44315531189086,Zone_07,Zone_07,0.98,0.98,0.0,True
CT019907,New Delhi,28.63104937918086,77.25925572124902,Zone_07,Zone_08,0.6068,0.3922,0.6068,False
CT019133,Noida,28.55049039015013,77.45284402266819,Zone_07,Zone_07,0.9942,0.9942,0.0058,True
CT012534,Gurugram,28.49066345110282,77.00691334330618,Zone_08,Zone_08,0.9942,0.0041,0.9942,True
CT009310,New Delhi,28.65718288105928,77.28689943851286,Zone_08,Zone_08,0.6829,0.317,0.6829,True
CT010226,New Delhi,28.65404625903686,77.2565022270335,Zone_08,Zone_08,0.6479,0.3412,0.6479,True
CT001570,Gurugram,28.53294251327016,76.99058137115817,Zone_08,Zone_08,0.9998,0.0002,0.9998,True
CT003766,Noida,28.534870563903063,77.40132565789965,Zone_07,Zone_07,0.9962,0.9962,0.0036,True
CT018944,Faridabad,28.45862122342284,77.33485296486292,Zone_07,Zone_07,0.8494,0.8494,0.1505,True
CT008822,Gurugram,28.386563812629856,76.99995853585969,Zone_08,Zone_08,0.9899,0.0101,0.9899,True
CT016322,New Delhi,28.590518411054838,77.14716713624291,Zone_08,Zone_08,0.6397,0.3602,0.6397,True
CT004128,Gurugram,28.433518482260936,77.01342459262628,Zone_08,Zone_08,0.9999,0.0001,0.9999,True
CT018447,Gurugram,28.43555174205084,76.96712940826976,Zone_08,Zone_08,0.9951,0.0049,0.9951,True
CT001430,Gurugram,28.47830089395097,76.97336633776797,Zone_08,Zone_08,0.9951,0.0049,0.9951,True
CT009312,Faridabad,28.434264889478165,77.2864785949772,Zone_07,Zone_07,0.8223,0.8223,0.1723,True
CT015044,Faridabad,28.39431805759341,77.29987101383429,Zone_07,Zone_07,0.8148,0.8148,0.1852,True
CT003423,New Delhi,28.610222579717924,77.19145143511483,Zone_08,Zone_08,0.7571,0.2419,0.7571,True
CT007014,New Delhi,28.564010159560425,77.17868858430364,Zone_08,Zone_08,0.6578,0.3412,0.6578,True
CT005623,New Delhi,28.617140419238023,77.26113200780318,Zone_08,Zone_08,0.7327,0.2672,0.7327,True
CT010428,Noida,28.52289171349919,77.36639258074484,Zone_07,Zone_07,0.9509,0.9509,0.0488,True
CT012686,Gurugram,28.407751717538734,77.02546410539553,Zone_08,Zone_08,0.9924,0.0076,0.9924,True
CT015527,Gurugram,28.406378748324137,76.9753910536617,Zone_08,Zone_08,0.9946,0.0054,0.9946,True
CT013627,New Delhi,28.61425989316506,77.23301337627653,Zone_08,Zone_08,0.6828,0.3171,0.6828,True
CT014825,Gurugram,28.394256241868018,77.00391851589478,Zone_08,Zone_08,0.9769,0.0214,0.9769,True
CT010594,Gurugram,28.4200620947368,76.92766957521775,Zone_08,Zone_08,0.9888,0.0001,0.9888,True
CT019721,Gurugram,28.467686248232297,76.97987367029444,Zone_08,Zone_08,0.9999,0.0001,0.9999,True
CT015319,Gurugram,28.47350420773545,77.00092602842493,Zone_08,Zone_08,0.9999,0.0001,0.9999,True
CT003896,New Delhi,28.61230059493901,77.2420259684423,Zone_08,Zone_08,0.6767,0.3232,0.6767,True
CT000653,New Delhi,28.63067441716244,77.23610976623199,Zone_08,Zone_08,0.6809,0.319,0.6809,True
CT003823,Faridabad,28.390355691005272,77.3799740598527,Zone_07,Zone_07,0.8545,0.8545,0.144,True
CT010171,Faridabad,28.415086468192467,77.34637894448969,Zone_07,Zone_07,0.8642,0.8642,0.1357,True
CT013486,Ghaziabad,28.67965702456433,77.48585567689214,Zone_07,Zone_07,0.9867,0.9867,0.0,True
CT019924,New Delhi,28.64715356534269,77.16035981918563,Zone_08,Zone_08,0.7064,0.2936,0.7064,True
CT018401,Noida,28.556745258721687,77.39650064571059,Zone_07,Zone_07,0.9972,0.9972,0.0027,True
CT010145,Faridabad,28.439065731893248,77.33406205690875,Zone_07,Zone_07,0.893,0.893,0.1069,True
CT016887,New Delhi,28.60533723721612,77.27913937927899,Zone_07,Zone_08,0.5474,0.4526,0.5474,False
CT010780,Gurugram,28.49309328583249,76.97934250646549,Zone_08,Zone_08,0.9999,0.0001,0.9999,True
CT004097,New Delhi,28.5981092656502,77.20220091038112,Zone_07,Zone_08,0.6219,0.378,0.6219,False
CT015785,Gurugram,28.384603480647588,77.03495382311708,Zone_08,Zone_08,0.9681,0.0257,0.9681,True
CT010040,Faridabad,28.422665554690752,77.24664486151363,Zone_07,Zone_07,0.8177,0.8177,0.1822,True
CT014419,Gurugram,28.388303638498783,77.04955769959074,Zone_08,Zone_08,0.9919,0.0001,0.9919,True
CT005080,New Delhi,28.63496270814912,77.17826190250288,Zone_07,Zone_08,0.7096,0.2903,0.7096,False
CT009522,New Delhi,28.57346554131755,77.19164540192047,Zone_08,Zone_08,0.5471,0.4526,0.5471,True
CT015529,Faridabad,28.35726924521861,77.28089717474933,Zone_07,Zone_07,0.8473,0.8473,0.1526,True
CT018155,Gurugram,28.464747126846945,77.06517057630231,Zone_08,Zone_08,0.9745,0.0158,0.9745,True
CT019041,Faridabad,28.388705299726045,77.36026215478151,Zone_07,Zone_07,0.8911,0.8911,0.1088,True
CT004385,Ghaziabad,28.710447673479603,77.46913529935823,Zone_07,Zone_07,0.9444,0.9444,0.0008,True
CT013896,Noida,28.61954773640937,77.364365717595,Zone_07,Zone_07,0.9958,0.9958,0.0037,True
CT012369,Faridabad,28.43721523274417,77.30518945243469,Zone_08,Zone_07,0.8024,0.8024,0.1976,False
CT012986,New Delhi,28.55458682357894,77.1952607286274,Zone_07,Zone_08,0.6263,0.3736,0.6263,False
CT002103,Noida,28.54408354946734,77.40196328333413,Zone_07,Zone_07,0.9928,0.9928,0.0071,True
CT014300,Faridabad,28.38456532850692,77.28102366938575,Zone_07,Zone_07,0.8543,0.8543,0.1456,True
CT003500,Ghaziabad,28.695101859732432,77.46799192419442,Zone_07,Zone_07,0.9548,0.9548,0.01,True
CT011952,Gurugram,28.53279418334923,77.07565613169713,Zone_08,Zone_08,0.9999,0.0001,0.9999,True
CT008618,New Delhi,28.609893151827663,77.18645314848689,Zone_08,Zone_08,0.6128,0.3869,0.6128,True
CT010720,Faridabad,28.440152431857133,77.30587071857084,Zone_07,Zone_07,0.8775,0.8775,0.1224,True
CT017128,New Delhi,28.59108042137119,77.21359244102202,Zone_07,Zone_08,0.6589,0.341,0.6589,False
CT011570,New Delhi,28.605958864414426,77.17086457053828,Zone_07,Zone_08,0.6983,0.3016,0.6983,False
CT015195,New Delhi,28.6114543544138,77.24446084160964,Zone_07,Zone_08,0.6487,0.3513,0.6487,False
CT015879,New Delhi,28.641137561492645,77.27272564862122,Zone_08,Zone_08,0.6029,0.3971,0.6029,True
CT003795,Faridabad,28.3833418644581,77.32248338560558,Zone_07,Zone_07,0.8711,0.8711,0.1223,True
CT018856,Gurugram,28.474606928429186,77.05793325394326,Zone_08,Zone_08,0.9999,0.0001,0.9999,True
CT008666,New Delhi,28.632773291001214,77.25059594686053,Zone_08,Zone_08,0.6992,0.3007,0.6992,True
CT014321,Faridabad,28.497573908390944,77.29268207137214,Zone_07,Zone_07,0.8413,0.8413,0.1586,True
CT016332,New Delhi,28.60942866784513,77.18235367735714,Zone_07,Zone_08,0.5731,0.4268,0.5731,False
CT016970,Faridabad,28.3778960321618,77.3619391916423,Zone_07,Zone_07,0.8414,0.8414,0.1586,True
CT003767,Faridabad,28.422099175720287,77.35115713528423,Zone_07,Zone_07,0.8534,0.8534,0.1463,True
CT002639,Ghaziabad,28.68381826771313,77.44139330396617,Zone_07,Zone_07,0.9718,0.9718,0.0005,True
CT012296,Noida,28.481142917254388,77.45178899685197,Zone_07,Zone_07,0.9916,0.9916,0.0083,True
CT010778,Gurugram,28.45532504745021,76.96561517716314,Zone_08,Zone_08,0.9999,0.0001,0.9999,True
CT006578,Noida,28.507021941634605,77.41314707274798,Zone_07,Zone_07,0.9892,0.9892,0.0105,True
CT015095,Faridabad,28.42958050464236,77.24697875781541,Zone_07,Zone_07,0.8178,0.8178,0.1822,True
CT017221,Noida,28.50799382360012,77.40112539656,Zone_07,Zone_07,0.9941,0.9941,0.0057,True
CT002504,Ghaziabad,28.69217785619534,77.54797252952116,Zone_07,Zone_07,0.9892,0.9892,0.0,True
CT006335,Noida,28.56360285450103,77.43379105461615,Zone_07,Zone_07,0.986,0.986,0.014,True
CT016667,New Delhi,28.635077405955787,77.20734207041006,Zone_07,Zone_07,0.5786,0.5786,0.4214,True
CT018425,New Delhi,28.611683466803203,77.11332784058632,Zone_07,Zone_08,0.6665,0.3334,0.6665,False
CT005892,New Delhi,28.608089211479527,77.2806683092923,Zone_07,Zone_07,0.5121,0.5121,0.4875,True
CT015586,New Delhi,28.591561827617777,77.16699476969384,Zone_08,Zone_08,0.6706,0.3293,0.6706,True
CT013842,New Delhi,28.57778491597012,77.18074442944652,Zone_07,Zone_08,0.7062,0.2937,0.7062,False
CT000065,New Delhi,28.55952795298648,77.17493512105882,Zone_07,Zone_08,0.6216,0.3783,0.6216,False
CT017290,Faridabad,28.395964361807284,77.34193535972317,Zone_07,Zone_07,0.7402,0.7402,0.2597,True
CT002144,Noida,28.4683005461813,77.36952554828727,Zone_07,Zone_07,0.9962,0.9962,0.0038,True
CT018243,Gurugram,28.423664800081006,76.98128762304634,Zone_08,Zone_08,0.9965,0.0035,0.9965,True
CT010642,Ghaziabad,28.64607227130156,77.46587934639331,Zone_07,Zone_07,0.949,0.949,0.0,True
CT017686,Gurugram,28.41800151286873,76.99556068184026,Zone_08,Zone_08,0.988,0.0102,0.988,True
CT014973,Gurugram,28.466489283339367,77.01812900965606,Zone_08,Zone_08,1.0,0.0,1.0,True
CT010933,New Delhi,28.5972358312194,77.26261438706695,Zone_07,Zone_08,0.6904,0.3095,0.6904,False
CT007095,New Delhi,28.61244151954027,77.19534095949328,Zone_08,Zone_08,0.7247,0.2751,0.7247,True
CT013522,Ghaziabad,28.70698166021557,77.42284727877362,Zone_07,Zone_07,0.9517,0.9517,0.0,True
CT005599,Faridabad,28.38100707506068,77.31832231603832,Zone_07,Zone_07,0.7701,0.7701,0.2299,True
CT005807,New Delhi,28.62474727140592,77.17601034788078,Zone_07,Zone_08,0.5981,0.4008,0.5981,False
CT002796,Faridabad,28.44212385890928,77.34360982103176,Zone_07,Zone_07,0.8709,0.8709,0.1291,True
CT003708,New Delhi,28.645055345327567,77.2058732242267,Zone_08,Zone_08,0.6899,0.3099,0.6899,True
CT000116,Ghaziabad,28.635645410908467,77.39728844971454,Zone_07,Zone_07,0.9641,0.9641,0.0,True
CT016481,Noida,28.47135909592452,77.36223475924902,Zone_07,Zone_07,0.9909,0.9909,0.0091,True
CT001780,Gurugram,28.419816220394857,77.01165251179302,Zone_08,Zone_08,0.9999,0.0001,0.9999,True
CT007346,Faridabad,28.39011121511229,77.25744718048071,Zone_07,Zone_07,0.7229,0.7229,0.277,True
CT002500,Gurugram,28.43625458478725,77.09169293376053,Zone_08,Zone_08,0.9999,0.0001,0.9999,True
CT003293,Faridabad,28.416538741207887,77.36456093600198,Zone_07,Zone_07,0.8253,0.8253,0.1747,True
CT012046,New Delhi,28.60213677266284,77.2577829728403,Zone_07,Zone_08,0.7131,0.2858,0.7131,False
CT014162,New Delhi,28.61036350004876,77.22132715276274,Zone_08,Zone_08,0.6076,0.3924,0.6076,True
CT015927,Ghaziabad,28.71031093563721,77.47597109203531,Zone_07,Zone_07,0.959,0.959,0.0,True
CT011520,Faridabad,28.429106348444517,77.33419311505762,Zone_07,Zone_07,0.8898,0.8898,0.1102,True
CT014906,New Delhi,28.62204887428983,77.18336196916587,Zone_08,Zone_08,0.687,0.3099,0.687,True
CT002726,Noida,28.56844037258418,77.37054460099372,Zone_07,Zone_07,0.992,0.992,0.0078,True
CT004552,New Delhi,28.542620937023,77.15531571579861,Zone_08,Zone_08,0.6769,0.3229,0.6769,True
CT014528,Ghaziabad,28.64971174805455,77.49397086559475,Zone_07,Zone_07,0.987,0.987,0.0,True
CT019865,Ghaziabad,28.60273904855245,77.41707686047303,Zone_07,Zone_07,0.9824,0.9824,0.0002,True
CT017678,New Delhi,28.568694116632116,77.19870244079888,Zone_08,Zone_08,0.665,0.335,0.665,True
CT006067,Gurugram,28.48703451561873,77.09706332765323,Zone_08,Zone_08,0.9778,0.0209,0.9778,True
CT018906,Ghaziabad,28.70102421386103,77.444297950706,Zone_07,Zone_07,0.984,0.984,0.0002,True
CT008368,Noida,28.551947233373145,77.40234189783712,Zone_07,Zone_07,0.9967,0.9967,0.0019,True
CT015312,Ghaziabad,28.73284220026869,77.39135389932237,Zone_07,Zone_07,0.983,0.983,0.0068,True
CT018573,Gurugram,28.403241487020995,77.05417487681692,Zone_08,Zone_08,0.9941,0.0059,0.9941,True
CT011848,Faridabad,28.398499740790296,77.28649384227796,Zone_07,Zone_07,0.7998,0.7998,0.1979,True
CT006471,Gurugram,28.455207666922497,77.00920584508405,Zone_08,Zone_08,0.9999,0.0001,0.9999,True
CT012538,Faridabad,28.435399111057063,77.29948954426705,Zone_07,Zone_07,0.8254,0.8254,0.1731,True
CT001095,New Delhi,28.60886332267032,77.22050976706852,Zone_07,Zone_08,0.6667,0.3333,0.6667,False
CT017901,Gurugram,28.48385665628505,77.11366811704158,Zone_08,Zone_08,0.9966,0.0034,0.9966,True
CT018126,Faridabad,28.362375798965303,77.28010773302634,Zone_07,Zone_07,0.8958,0.8958,0.1042,True
CT004586,Noida,28.55578165430182,77.34939521093422,Zone_07,Zone_07,0.9734,0.9734,0.0265,True
CT017733,Noida,28.55598903939102,77.38621306852889,Zone_07,Zone_07,0.9924,0.9924,0.0076,True
CT008844,New Delhi,28.61244092504475,77.19023848408862,Zone_07,Zone_08,0.6122,0.3876,0.6122,False
CT011440,Ghaziabad,28.69310319402572,77.57805046151954,Zone_07,Zone_07,0.954,0.954,0.0065,True
CT017908,New Delhi,28.56705568903224,77.13206986802332,Zone_07,Zone_08,0.5575,0.4425,0.5575,False
CT003625,New Delhi,28.594436637617303,77.22168441549806,Zone_07,Zone_07,0.6387,0.6387,0.3612,True
CT010584,Gurugram,28.423407242076227,77.0062214840221,Zone_08,Zone_08,0.9999,0.0001,0.9999,True
CT006932,New Delhi,28.584589124776677,77.22793529284446,Zone_08,Zone_08,0.7281,0.2718,0.7281,True
CT013662,Faridabad,28.45642765533765,77.34154940439875,Zone_07,Zone_07,0.8394,0.8394,0.1593,True
CT006098,Faridabad,28.386010896840336,77.35072934840424,Zone_07,Zone_07,0.8541,0.8541,0.1459,True
CT014681,Ghaziabad,28.65975317655636,77.47995304604967,Zone_07,Zone_07,0.9931,0.9931,0.0,True
CT018190,Ghaziabad,28.65152807832718,77.49739390818816,Zone_07,Zone_07,0.9868,0.9868,0.0,True
CT005035,New Delhi,28.56215634401549,77.28840871581754,Zone_08,Zone_08,0.6815,0.3185,0.6815,True
CT019090,Gurugram,28.454078912404384,77.02871646756479,Zone_08,Zone_08,0.9999,0.0001,0.9999,True
CT005830,Noida,28.536257654576097,77.41681186044927,Zone_07,Zone_07,0.9867,0.9867,0.0092,True
CT000875,New Delhi,28.54792214068077,77.16888515792186,Zone_08,Zone_08,0.6212,0.3788,0.6212,True
CT017825,Faridabad,28.425160530502964,77.31335067877633,Zone_07,Zone_07,0.8501,0.8501,0.1498,True
CT011193,New Delhi,28.58748915367337,77.16951620463404,Zone_08,Zone_08,0.5439,0.4557,0.5439,True
CT010806,New Delhi,28.557767464620603,77.16180799145036,Zone_08,Zone_08,0.6679,0.3311,0.6679,True
CT016466,Noida,28.649558653997463,77.38516231266,Zone_07,Zone_07,0.9904,0.9904,0.003,True
CT001577,Noida,28.55615228382627,77.28897989912745,Zone_07,Zone_07,0.9671,0.9671,0.0329,True
CT001395,Ghaziabad,28.643154848206013,77.40365129212122,Zone_07,Zone_07,0.9873,0.9873,0.0004,True
CT007481,Faridabad,28.39423823118423,77.31583252683022,Zone_07,Zone_07,0.8763,0.8763,0.1236,True
CT012740,New Delhi,28.578643105953848,77.19346484376976,Zone_07,Zone_08,0.5983,0.4016,0.5983,False
