complaint_id,complaint_date,complaint_time,amount,bank,transaction_type,fraud_type,city,state,district,complaint_latitude,complaint_longitude,hour,day_of_week,day_name,is_weekend,is_night,amount_category,withdrawal_zone,synthetic_cashout_latitude,synthetic_cashout_longitude
CT013152,2026-09-21,10:36:39,18400.0,Kotak Mahindra,UPI,Account Takeover,Noida,Uttar Pradesh,Noida,28.5076491246172,77.37988320679487,10,0,Monday,0,0,Medium,Zone_07,28.557327318503965,77.4532762675152
CT013153,2026-09-22,08:01:32,30200.0,HDFC,Debit Card,Account Takeover,Panipat,Haryana,Panipat,29.34181387369791,77.01808187684387,8,1,Tuesday,0,0,Medium,Zone_05,29.35656237904286,76.9534734247045
CT013154,2026-01-01,14:48:23,21900.0,Bank of Baroda,UPI,Loan Scam,New Delhi,Delhi,New Delhi,28.68123103344434,77.1947998830335,14,3,Thursday,0,0,Medium,Zone_07,28.635609710563212,77.2497818177007
CT013155,2026-02-04,23:46:25,21500.0,SBI,ATM,Account Takeover,Meerut,Uttar Pradesh,Meerut,29.009492670186837,77.63792063365253,23,2,Wednesday,0,1,Medium,Zone_06,29.02427838861819,77.71171995397594
CT013156,2026-08-15,19:00:38,15000.0,SBI,ATM,Account Takeover,Noida,Uttar Pradesh,Noida,28.528748329132895,77.37102450327457,19,5,Saturday,1,0,Medium,Zone_07,28.451641005536704,77.38215420298087
CT013157,2026-02-15,20:31:10,13800.0,HDFC,Debit Card,Account Takeover,Gurugram,Haryana,Gurugram,28.494683315430997,77.01643151197707,20,6,Sunday,1,0,Medium,Zone_08,28.4857174541801,77.00504914210642
CT013158,2026-05-29,12:49:50,15700.0,Axis,UPI,Identity Theft,Gurugram,Haryana,Gurugram,28.46095663675763,77.00736062203121,12,4,Friday,0,0,Medium,Zone_08,28.440733951607328,76.98449281393755
CT013159,2026-09-11,11:59:42,41100.0,HDFC,ATM,Phishing,Ghaziabad,Uttar Pradesh,Ghaziabad,28.71849015202851,77.48345215195361,11,4,Friday,0,0,Medium,Zone_07,28.69486293615701,77.49489932577619
CT013160,2026-08-28,00:08:30,50100.0,SBI,Net Banking,Account Takeover,Jalandhar,Punjab,Jalandhar,31.30366776545794,75.65012069010271,0,4,Friday,0,1,High,Zone_02,31.435975751177082,75.56137627551897
CT013161,2026-05-17,15:21:13,3300.0,Axis,Net Banking,Remote Access,Jalandhar,Punjab,Jalandhar,31.288100734058784,75.48686678564233,15,6,Sunday,1,0,Low,Zone_02,31.275364595654477,75.49961717005938
CT013162,2026-07-18,14:22:36,12700.0,ICICI,Debit Card,Card Fraud,Amritsar,Punjab,Amritsar,31.592287984459105,74.83582058624512,14,5,Saturday,1,0,Medium,Zone_01,31.538258930341907,74.9032679906912
CT013163,2026-08-04,10:28:25,4100.0,ICICI,IMPS,Investment Scam,Ghaziabad,Uttar Pradesh,Ghaziabad,28.65718141697021,77.47617936736384,10,1,Tuesday,0,0,Low,Zone_07,28.675369183107172,77.40257884101086
CT013164,2026-05-29,07:44:04,21100.0,HDFC,Net Banking,Phishing,Ludhiana,Punjab,Ludhiana,30.829673080894587,75.81021359924237,7,4,Friday,0,0,Medium,Zone_03,30.845896503757732,75.87696291813323
CT013165,2026-02-10,17:51:27,6000.0,ICICI,Net Banking,Card Fraud,Chandigarh,Chandigarh,Chandigarh,30.728533802985552,76.82890519688121,17,1,Tuesday,0,0,Low,Zone_04,30.75125798447681,76.6899812943756
CT013166,2025-10-17,14:55:13,6300.0,HDFC,Net Banking,UPI Fraud,New Delhi,Delhi,New Delhi,28.585214128187694,77.16541493632232,14,4,Friday,0,0,Low,Zone_07,28.65366150346719,77.24575612709236
CT013167,2026-08-27,18:08:44,13700.0,HDFC,Net Banking,Account Takeover,Amritsar,Punjab,Amritsar,31.618822771197056,74.8867243365908,18,3,Thursday,0,0,Medium,Zone_01,31.65952553683446,74.89354220294666
CT013168,2026-05-09,09:57:37,4900.0,Axis,IMPS,Remote Access,Chandigarh,Chandigarh,Chandigarh,30.751715013625578,76.72816964548433,9,5,Saturday,1,0,Low,Zone_04,30.733219823644102,76.79235502445763
CT013169,2025-11-01,05:47:15,29100.0,Axis,UPI,Card Fraud,Gurugram,Haryana,Gurugram,28.478709817880045,77.03796533844444,5,5,Saturday,1,1,Medium,Zone_08,28.48856389955595,76.98933400067273
CT013170,2025-12-21,09:14:02,21300.0,Canara Bank,ATM,Identity Theft,Amritsar,Punjab,Amritsar,31.575805082464644,74.79130034668441,9,6,Sunday,1,0,Medium,Zone_01,31.531691865343685,74.85665136040774
CT013171,2025-10-15,18:04:26,9700.0,IndusInd,IMPS,Phishing,Alwar,Rajasthan,Alwar,27.587869926525602,76.61230271335404,18,2,Wednesday,0,0,Low,Zone_09,27.493523339243534,76.65136042870232
CT013172,2026-02-01,00:59:31,26800.0,SBI,UPI,Investment Scam,Ludhiana,Punjab,Ludhiana,30.87586056031462,75.84815827153324,0,6,Sunday,1,1,Medium,Zone_03,31.01885331081047,75.79933430515315
CT013173,2025-12-22,17:24:37,12500.0,HDFC,UPI,UPI Fraud,Ghaziabad,Uttar Pradesh,Ghaziabad,28.59413353526003,77.49330081084666,17,0,Monday,0,0,Medium,Zone_07,28.71119054504661,77.39806494540105
CT013174,2026-02-23,13:48:46,19300.0,IndusInd,ATM,Phishing,Gurugram,Haryana,Gurugram,28.382628654773907,77.06768342883859,13,0,Monday,0,0,Medium,Zone_08,28.50528331528429,77.01856177341536
CT013175,2026-09-11,21:43:11,165400.0,HDFC,Debit Card,Identity Theft,Ludhiana,Punjab,Ludhiana,30.936083497353042,75.85759875231501,21,4,Friday,0,0,High,Zone_03,30.91797849199332,75.8576901481533
CT013176,2026-08-15,15:29:55,14500.0,Axis,Net Banking,Account Takeover,Ludhiana,Punjab,Ludhiana,30.913710399410366,75.89883157114052,15,5,Saturday,1,0,Medium,Zone_03,30.90000791812082,75.84744014951394
CT013177,2026-08-06,19:15:19,19500.0,Bank of Baroda,Debit Card,Remote Access,Faridabad,Haryana,Faridabad,28.445441450479564,77.28790769606519,19,3,Thursday,0,0,Medium,Zone_07,28.438795686666616,77.31607999252982
CT013178,2026-09-07,16:37:40,33900.0,Axis,UPI,SIM Swap,Ambala,Haryana,Ambala,30.453980515649516,76.8268566410011,16,0,Monday,0,0,Medium,Zone_04,30.416628756384874,76.63051222395963
CT013179,2025-11-03,16:37:00,207800.0,SBI,IMPS,Card Fraud,Patiala,Punjab,Patiala,30.326549497304306,76.43093278725951,16,0,Monday,0,0,Very High,Zone_04,30.2566471134922,76.34346879496245
CT013180,2026-07-09,10:37:56,10600.0,HDFC,UPI,Investment Scam,Jaipur,Rajasthan,Jaipur,26.958049648840433,75.79988297626585,10,3,Thursday,0,0,Medium,Zone_10,27.023742856486194,75.80562053348204
CT013181,2026-07-28,12:38:48,12900.0,SBI,IMPS,Account Takeover,Gurugram,Haryana,Gurugram,28.43378716184231,77.0601219935138,12,1,Tuesday,0,0,Medium,Zone_08,28.519175410930707,76.94633944115424
CT013182,2025-11-25,20:53:54,28900.0,SBI,ATM,Account Takeover,Meerut,Uttar Pradesh,Meerut,28.964023967101586,77.68187084801649,20,1,Tuesday,0,0,Medium,Zone_06,28.94036033453426,77.70051758985501
CT013183,2026-02-10,23:17:35,12200.0,SBI,UPI,SIM Swap,Ludhiana,Punjab,Ludhiana,30.931365765382132,75.85998892238874,23,1,Tuesday,0,1,Medium,Zone_03,30.961387930466415,75.83171658194613
CT013184,2026-02-22,13:23:25,22200.0,PNB,ATM,UPI Fraud,Amritsar,Punjab,Amritsar,31.586548020695677,74.91939342697337,13,6,Sunday,1,0,Medium,Zone_01,31.660467534708825,74.83721114260565
CT013185,2026-05-02,15:15:52,94700.0,ICICI,Debit Card,Loan Scam,New Delhi,Delhi,New Delhi,28.552828106960906,77.21722520742235,15,5,Saturday,1,0,High,Zone_07,28.570820916601857,77.25656874704316
CT013186,2025-10-02,10:50:42,14500.0,SBI,IMPS,UPI Fraud,Patiala,Punjab,Patiala,30.293691031176262,76.37384142822583,10,3,Thursday,0,0,Medium,Zone_04,30.440720124413627,76.4804099774013
CT013187,2025-10-27,09:48:03,12300.0,SBI,Debit Card,Loan Scam,Amritsar,Punjab,Amritsar,31.60082647002084,74.88184949672355,9,0,Monday,0,0,Medium,Zone_01,31.582727511532813,74.870666673115
CT013188,2026-08-09,16:47:22,83300.0,Union Bank,NEFT,Phishing,Ludhiana,Punjab,Ludhiana,30.861748105416,75.77713102997188,16,6,Sunday,1,0,High,Zone_03,30.901950902035626,75.86789279991993
CT013189,2026-03-06,05:42:09,12100.0,SBI,UPI,SIM Swap,Jalandhar,Punjab,Jalandhar,31.30061107176862,75.59399675610187,5,4,Friday,0,1,Medium,Zone_02,31.501685948499055,75.57938042076891
CT013190,2025-11-20,19:08:05,23400.0,HDFC,UPI,Identity Theft,Noida,Uttar Pradesh,Noida,28.5684879149859,77.3423189476835,19,3,Thursday,0,0,Medium,Zone_07,28.513010143694387,77.32707472972375
CT013191,2026-01-14,07:56:33,3600.0,PNB,ATM,Identity Theft,Chandigarh,Chandigarh,Chandigarh,30.74714424282449,76.71392744750531,7,2,Wednesday,0,0,Low,Zone_04,30.71755809957245,76.7225675949921
CT013192,2026-05-25,04:28:14,31400.0,HDFC,Debit Card,Investment Scam,Jaipur,Rajasthan,Jaipur,26.897754892394282,75.78033894873839,4,0,Monday,0,1,Medium,Zone_10,27.001333426081157,75.77281582309153
CT013193,2025-11-09,09:50:18,22400.0,HDFC,UPI,Remote Access,Amritsar,Punjab,Amritsar,31.651204197427298,74.91295964111691,9,6,Sunday,1,0,Medium,Zone_01,31.686014465301177,74.8650395941164
CT013194,2026-04-12,21:49:37,5100.0,SBI,UPI,Phishing,Ambala,Haryana,Ambala,30.436283176331305,76.75950316352753,21,6,Sunday,1,0,Low,Zone_04,30.327309733579153,76.77864754171122
CT013195,2026-07-09,07:25:04,17400.0,Union Bank,Debit Card,UPI Fraud,Panipat,Haryana,Panipat,29.407466449118818,76.96958703499227,7,3,Thursday,0,0,Medium,Zone_05,29.460726788952805,76.96978960076395
CT013196,2026-01-01,16:58:25,40500.0,PNB,UPI,Account Takeover,Faridabad,Haryana,Faridabad,28.44266806803278,77.33917252542093,16,3,Thursday,0,0,Medium,Zone_08,28.406501058113278,77.20725058302426
CT013197,2026-01-21,14:47:30,11300.0,Axis,Net Banking,Phishing,Ghaziabad,Uttar Pradesh,Ghaziabad,28.65973094794089,77.45962707822798,14,2,Wednesday,0,0,Medium,Zone_07,28.645299841904613,77.39138973603613
CT013198,2026-04-30,17:04:32,11600.0,IndusInd,UPI,Card Fraud,Ghaziabad,Uttar Pradesh,Ghaziabad,28.694329869872146,77.46780790209247,17,3,Thursday,0,0,Medium,Zone_07,28.74527562718974,77.52248341124965
CT013199,2026-06-17,13:40:41,48400.0,PNB,ATM,Phishing,Jalandhar,Punjab,Jalandhar,31.357483558398165,75.56315245838152,13,2,Wednesday,0,0,Medium,Zone_02,31.2235493310932,75.61401211241204
CT013200,2026-01-19,14:58:22,17000.0,HDFC,ATM,Phishing,Gurugram,Haryana,Gurugram,28.38313349150074,76.99509124243143,14,0,Monday,0,0,Medium,Zone_08,28.45999977773754,77.06856105779558
CT013201,2026-09-09,23:38:55,32200.0,Axis,NEFT,SIM Swap,Ghaziabad,Uttar Pradesh,Ghaziabad,28.75385726494601,77.45736984297218,23,2,Wednesday,0,1,Medium,Zone_07,28.712225222504497,77.47240399853773
CT013202,2026-01-23,11:52:19,51800.0,Axis,UPI,Phishing,Jalandhar,Punjab,Jalandhar,31.309698344860678,75.63082139058585,11,4,Friday,0,0,High,Zone_02,31.32373251978874,75.5288108408462
CT013203,2026-04-12,09:55:01,8700.0,ICICI,UPI,Investment Scam,Faridabad,Haryana,Faridabad,28.38902090291687,77.29062823595778,9,6,Sunday,1,0,Low,Zone_08,28.469384019632844,77.18650001939439
CT013204,2025-11-18,01:41:06,9100.0,Bank of Baroda,UPI,Account Takeover,Patiala,Punjab,Patiala,30.336609908570388,76.38246044791134,1,1,Tuesday,0,1,Low,Zone_04,30.390357801549886,76.30248118744898
CT013205,2026-07-01,17:19:01,24400.0,SBI,NEFT,Phishing,Gurugram,Haryana,Gurugram,28.524584104624502,77.01174854135817,17,2,Wednesday,0,0,Medium,Zone_08,28.405737508738746,77.03479585509108
CT013206,2026-04-19,08:22:14,9100.0,SBI,UPI,Phishing,Gurugram,Haryana,Gurugram,28.39677175050849,77.12035028436928,8,6,Sunday,1,0,Low,Zone_08,28.389539782529376,77.13191078248623
CT013207,2026-05-26,20:49:03,17900.0,ICICI,IMPS,Card Fraud,Panipat,Haryana,Panipat,29.416205080500234,77.00762385065254,20,1,Tuesday,0,0,Medium,Zone_05,29.436147803264056,76.92069276061993
CT013208,2026-08-24,17:53:27,24200.0,SBI,Debit Card,SIM Swap,Meerut,Uttar Pradesh,Meerut,28.973752435424995,77.68255093190164,17,0,Monday,0,0,Medium,Zone_06,28.879720766640954,77.77467432590787
CT013209,2026-01-18,19:30:54,34100.0,Union Bank,Net Banking,Card Fraud,Faridabad,Haryana,Faridabad,28.431020184929224,77.20198415361146,19,6,Sunday,1,0,Medium,Zone_07,28.42355076209777,77.28720759526152
CT013210,2026-02-04,18:16:08,13700.0,Axis,UPI,Remote Access,Meerut,Uttar Pradesh,Meerut,28.962039013876154,77.73045809811941,18,2,Wednesday,0,0,Medium,Zone_06,29.01627151083976,77.64595416654267
CT013211,2026-01-21,19:06:43,81400.0,SBI,ATM,Loan Scam,New Delhi,Delhi,New Delhi,28.608985469925557,77.18286561301397,19,2,Wednesday,0,0,High,Zone_07,28.59182996565182,77.23689091140841
CT013212,2026-04-29,23:06:38,165500.0,PNB,NEFT,Card Fraud,Ambala,Haryana,Ambala,30.354084894000422,76.67770833840295,23,2,Wednesday,0,1,High,Zone_04,30.394493338450893,76.73283126980803
CT013213,2026-01-13,16:18:50,9000.0,Kotak Mahindra,UPI,Phishing,Gurugram,Haryana,Gurugram,28.464318127108918,76.99705541982559,16,1,Tuesday,0,0,Low,Zone_08,28.44099603365205,76.90165073642926
CT013214,2026-02-15,11:00:34,175800.0,ICICI,Debit Card,Investment Scam,Panipat,Haryana,Panipat,29.36467150523292,77.02711982689992,11,6,Sunday,1,0,High,Zone_05,29.364487574883643,76.93182872531169
CT013215,2026-01-16,16:51:25,11100.0,Axis,NEFT,Phishing,Ghaziabad,Uttar Pradesh,Ghaziabad,28.672365281569736,77.47240573306428,16,4,Friday,0,0,Medium,Zone_07,28.70527380530861,77.3783518781915
CT013216,2026-01-11,15:24:17,5100.0,Bank of Baroda,UPI,Account Takeover,Amritsar,Punjab,Amritsar,31.64881178312618,74.84481958795607,15,6,Sunday,1,0,Low,Zone_01,31.538527341266263,74.74242581191022
CT013217,2025-11-04,09:25:05,19400.0,HDFC,IMPS,SIM Swap,Jaipur,Rajasthan,Jaipur,26.987723353911147,75.79199358581793,9,1,Tuesday,0,0,Medium,Zone_10,26.95099075763925,75.88412539541737
CT013218,2026-03-29,11:36:43,27200.0,PNB,UPI,Account Takeover,New Delhi,Delhi,New Delhi,28.620385600298096,77.21540823003298,11,6,Sunday,1,0,Medium,Zone_08,28.69880369260169,77.2042954209354
CT013219,2026-07-06,17:42:33,11200.0,PNB,UPI,Account Takeover,New Delhi,Delhi,,28.59574267512049,77.24744527643739,17,0,Monday,0,0,Medium,Zone_08,28.601755507864166,77.1464721673072
CT013220,2026-01-01,14:13:10,14700.0,Kotak Mahindra,UPI,Identity Theft,Faridabad,Haryana,Faridabad,28.38468510996757,77.32914059247383,14,3,Thursday,0,0,Medium,Zone_08,28.444803853126967,77.21857365044364
CT013221,2026-07-07,11:04:34,33500.0,Canara Bank,Net Banking,Account Takeover,Faridabad,Haryana,Faridabad,28.3785025955334,77.33712994107943,11,1,Tuesday,0,0,Medium,Zone_07,28.38991285922659,77.29529876098879
CT013222,2026-06-10,16:03:04,4200.0,Canara Bank,UPI,Loan Scam,New Delhi,Delhi,New Delhi,28.59535072468039,77.17466464150395,16,2,Wednesday,0,0,Low,Zone_08,28.594208774716105,77.17676335297229
CT013223,2025-10-25,11:21:21,16300.0,SBI,ATM,Remote Access,New Delhi,Delhi,New Delhi,28.588823966574566,77.23134846286152,11,5,Saturday,1,0,Medium,Zone_08,28.54183293253892,77.21051415005215
CT013224,2026-08-30,23:01:46,6400.0,Kotak Mahindra,Debit Card,Account Takeover,Amritsar,Punjab,Amritsar,31.676980073202287,74.75772083887018,23,6,Sunday,1,1,Low,Zone_01,31.654825096959218,74.71812208375519
CT013225,2025-12-22,19:44:40,11900.0,Bank of Baroda,UPI,Loan Scam,New Delhi,Delhi,New Delhi,28.614198132331172,77.26149059645954,19,0,Monday,0,0,Medium,Zone_08,28.67086812899787,77.17796074715886
CT013226,2026-03-02,08:43:38,70600.0,ICICI,UPI,UPI Fraud,Ambala,Haryana,Ambala,30.3682953747426,76.75110433032062,8,0,Monday,0,0,High,Zone_04,30.276012885516664,76.94555261840945
CT013227,2025-11-30,12:43:48,23300.0,Canara Bank,UPI,Identity Theft,New Delhi,Delhi,New Delhi,28.619644945418294,77.23703783371478,12,6,Sunday,1,0,Medium,Zone_08,28.579230394788905,77.214649317687
CT013228,2026-06-04,10:23:07,134600.0,IndusInd,UPI,SIM Swap,Faridabad,Haryana,Faridabad,28.44654535120631,77.31663410690062,10,3,Thursday,0,0,High,Zone_08,28.41299968033529,77.22404706201044
CT013229,2026-02-27,10:25:13,11500.0,Kotak Mahindra,ATM,Phishing,Amritsar,Punjab,Amritsar,31.6026916256643,74.78509298445854,10,4,Friday,0,0,Medium,Zone_01,31.738933686550048,74.92224107998942
CT013230,2025-12-29,10:38:25,51400.0,SBI,ATM,Account Takeover,New Delhi,Delhi,New Delhi,28.6091338478098,77.13982408963903,10,0,Monday,0,0,High,Zone_08,28.65746915964381,77.2185800582139
CT013231,2026-04-19,07:29:37,39200.0,SBI,NEFT,Loan Scam,Gurugram,Haryana,Gurugram,28.521155429857636,77.0580528962055,7,6,Sunday,1,0,Medium,Zone_08,28.430603541641272,76.99174197578279
CT013232,2026-04-07,12:19:11,4200.0,Canara Bank,Net Banking,Investment Scam,Faridabad,Haryana,Faridabad,28.366380008591875,77.29756733223299,12,1,Tuesday,0,0,Low,Zone_07,28.51939876936745,77.34878720181344
CT013233,2026-01-09,04:15:47,10800.0,Union Bank,NEFT,Phishing,New Delhi,Delhi,New Delhi,28.584887468713077,77.15644767718658,4,4,Friday,0,1,Medium,Zone_08,28.70739087774184,77.11775864764847
CT013234,2026-05-05,19:09:29,60400.0,HDFC,Net Banking,Investment Scam,New Delhi,Delhi,New Delhi,28.636729314743306,77.22569736586931,19,1,Tuesday,0,0,High,Zone_08,28.630696305197134,77.13008132808775
CT013235,2026-06-05,09:07:57,26300.0,HDFC,NEFT,Phishing,Noida,Uttar Pradesh,Noida,28.517421934586746,77.41002734520184,9,4,Friday,0,0,Medium,Zone_07,28.547693097261934,77.39992431591234
CT013236,2026-08-02,07:05:08,9200.0,PNB,UPI,Remote Access,Amritsar,Punjab,Amritsar,31.61752176779262,74.85177289941713,7,6,Sunday,1,0,Low,Zone_01,31.684864183357146,74.96021396575155
CT013237,2026-08-16,19:01:11,4400.0,SBI,UPI,Phishing,Ludhiana,Punjab,Ludhiana,30.908918463600813,75.89997535976626,19,6,Sunday,1,0,Low,Zone_03,30.948001719308493,75.76045659270588
CT013238,2026-06-09,19:00:58,3600.0,PNB,UPI,UPI Fraud,New Delhi,Delhi,New Delhi,28.582111385994935,77.15666051754418,19,1,Tuesday,0,0,Low,Zone_08,28.605735030565118,77.01513586521024
CT013239,2026-07-21,13:48:06,38000.0,Union Bank,ATM,UPI Fraud,Patiala,Punjab,Patiala,30.359819963414946,76.35805961109128,13,1,Tuesday,0,0,Medium,Zone_04,30.389181275339535,76.42739560481743
CT013240,2026-01-15,21:27:26,6700.0,HDFC,IMPS,Remote Access,Ludhiana,Punjab,Ludhiana,30.978224777410173,75.82441471783272,21,3,Thursday,0,0,Low,Zone_03,30.91290731313721,75.87555819541487
CT013241,2026-07-10,13:03:39,73300.0,Bank of Baroda,Debit Card,Card Fraud,Ludhiana,Punjab,Ludhiana,30.85155252784263,75.94065058430499,13,4,Friday,0,0,High,Zone_03,30.95182769259195,75.78119647291818
CT013242,2026-07-12,15:06:03,42300.0,Axis,NEFT,Loan Scam,Ambala,Haryana,Ambala,30.340795918717234,76.72234386069599,15,6,Sunday,1,0,Medium,Zone_04,30.341668794141405,76.76482224773
CT013243,2026-05-27,19:39:33,1900.0,HDFC,UPI,Phishing,Alwar,Rajasthan,Alwar,27.621539767304075,76.66519916730395,19,2,Wednesday,0,0,Low,Zone_09,27.51071178717819,76.65868444895602
CT013244,2026-08-06,08:57:49,26700.0,ICICI,Debit Card,UPI Fraud,Ludhiana,Punjab,Ludhiana,30.877896954527035,75.90294428620759,8,3,Thursday,0,0,Medium,Zone_03,30.88512726734438,75.93657456925325
CT013245,2026-06-30,03:11:42,9900.0,Axis,Debit Card,Remote Access,Chandigarh,Chandigarh,Chandigarh,30.726904674045706,76.75970864058746,3,1,Tuesday,0,1,Low,Zone_04,30.66800659172926,76.86199049998577
CT013246,2026-04-19,17:22:57,16000.0,Kotak Mahindra,UPI,Remote Access,Meerut,Uttar Pradesh,Meerut,28.932925691345698,77.68133016935889,17,6,Sunday,1,0,Medium,Zone_06,29.063424500836266,77.65062056291958
CT013247,2026-04-26,12:39:15,19400.0,Axis,Net Banking,SIM Swap,Jaipur,Rajasthan,Jaipur,26.9654346098119,75.86843458413111,12,6,Sunday,1,0,Medium,Zone_10,26.95473767646802,75.76477773362136
CT013248,2026-04-26,10:53:43,14700.0,Canara Bank,Debit Card,Loan Scam,Amritsar,Punjab,Amritsar,31.660276735987125,74.86312090336212,10,6,Sunday,1,0,Medium,Zone_01,31.540744387527948,74.86093977007766
CT013249,2026-02-05,20:58:45,24000.0,SBI,UPI,Remote Access,Ghaziabad,Uttar Pradesh,Ghaziabad,28.677866274786407,77.47602196914367,20,3,Thursday,0,0,Medium,Zone_07,28.64748450703313,77.4897975054533
CT013250,2026-06-06,16:04:04,6300.0,Union Bank,ATM,Remote Access,Ludhiana,Punjab,Ludhiana,30.900097921347925,75.88336250643644,16,5,Saturday,1,0,Low,Zone_03,30.79617701202908,75.85131308149651
CT013251,2026-07-21,21:50:14,37300.0,Axis,Debit Card,Account Takeover,Noida,Uttar Pradesh,Noida,28.515189605603087,77.35944211096545,21,1,Tuesday,0,0,Medium,Zone_07,28.526490304084117,77.45874828551631
CT013252,2026-03-20,14:06:57,4600.0,ICICI,Net Banking,Remote Access,Jalandhar,Punjab,Jalandhar,31.31854458244351,75.52274681652534,14,4,Friday,0,0,Low,Zone_02,31.380351273793117,75.58036534509844
CT013253,2026-07-08,16:24:37,13700.0,SBI,ATM,Account Takeover,Gurugram,Haryana,Gurugram,28.479808416327092,76.98226220052045,16,2,Wednesday,0,0,Medium,Zone_08,28.367608285334875,76.94551712188363
CT013254,2026-04-29,20:29:26,13700.0,HDFC,Net Banking,Account Takeover,Patiala,Punjab,Patiala,30.30238218859015,76.31318761175571,20,2,Wednesday,0,0,Medium,Zone_04,30.30532496390019,76.30417094388379
CT013255,2026-06-10,13:05:59,65000.0,ICICI,UPI,Phishing,New Delhi,Delhi,New Delhi,28.668140740072815,77.2469641100571,13,2,Wednesday,0,0,High,Zone_08,28.590809707519238,77.18162838114328
CT013256,2026-06-10,19:48:50,7000.0,Canara Bank,UPI,Remote Access,Jalandhar,Punjab,Jalandhar,31.37839628740414,75.48990407058197,19,2,Wednesday,0,0,Low,Zone_02,31.381832018013455,75.61376405555977
CT013257,2025-10-14,10:04:59,23900.0,Bank of Baroda,UPI,UPI Fraud,Gurugram,Haryana,Gurugram,28.48894560710754,77.0288491722796,10,1,Tuesday,0,0,Medium,Zone_08,28.50800226798196,77.08442820704369
CT013258,2026-01-08,00:44:22,33400.0,SBI,ATM,Account Takeover,New Delhi,Delhi,New Delhi,28.630048272472596,77.26015814386128,0,3,Thursday,0,1,Medium,Zone_08,28.597913814598897,77.22628894582519
CT013259,2026-06-15,17:37:08,34400.0,HDFC,UPI,UPI Fraud,Jalandhar,Punjab,Jalandhar,31.357678144576926,75.45524472572123,17,0,Monday,0,0,Medium,Zone_02,31.35595347805197,75.59644594821677
CT013260,2025-10-31,11:13:05,14200.0,Axis,Debit Card,Account Takeover,Meerut,Uttar Pradesh,Meerut,29.048932740648553,77.64195745841744,11,4,Friday,0,0,Medium,Zone_06,28.97834965840524,77.6340629885582
CT013261,2025-12-20,09:41:31,29300.0,IndusInd,NEFT,Account Takeover,Panipat,Haryana,Panipat,29.368423208463902,76.91581839831501,9,5,Saturday,1,0,Medium,Zone_05,29.393084155413824,76.87929185179846
CT013262,2026-01-23,22:23:20,60300.0,Kotak Mahindra,NEFT,UPI Fraud,Ludhiana,Punjab,Ludhiana,30.935535707390617,75.88991320829084,22,4,Friday,0,1,High,Zone_03,30.871015996472945,75.71880685812054
